datetime,Wind_speed(30m),Wheel height wind direction,Temperature,Air Pressure,humidity,Practical Power,Capacity
2017-02-14 09:45:00,1.65,273.43,-10.21,918.37,90.46,0,49.5
2017-02-14 10:00:00,1.84,273.48,-10.21,918.37,90.75,0,49.5
2017-02-14 10:15:00,1.53,273.44,-9.93,918.37,89.77,0,49.5
2017-02-14 10:30:00,1.5,273.52,-9.79,917.94,89.67,0,49.5
2017-02-14 10:45:00,1.25,273.5,-9.52,917.94,90.16,0,49.5
2017-02-14 11:00:00,1.13,273.43,-8.97,917.94,89.96,0,49.5
2017-02-14 11:15:00,1.17,273.44,-8.55,918.37,88.99,0,49.5
2017-02-14 11:30:00,0.89,273.62,-8.27,917.94,87.42,0,49.5
2017-02-14 11:45:00,0.81,273.57,-8.41,918.37,84.77,0,49.5
2017-02-14 12:00:00,0.4,273.54,-8,917.94,84.87,0,49.5
2017-02-14 12:15:00,0.38,273.44,-6.62,917.94,81.93,0,49.5
2017-02-14 12:30:00,0.48,273.45,-6.07,917.94,76.15,0,49.5
2017-02-14 12:45:00,0.42,273.45,-5.24,918.37,70.95,0,49.5
2017-02-14 13:00:00,0.68,273.77,-5.93,918.37,66.05,0,49.5
2017-02-14 13:15:00,1.17,273.78,-7.17,918.37,69.88,0,49.5
2017-02-14 13:30:00,2.04,273.79,-8,918.37,71.05,0,49.5
2017-02-14 13:45:00,1.46,273.77,-7.59,917.51,75.46,0,49.5
2017-02-14 14:00:00,1.06,273.78,-7.31,917.51,74.48,0,49.5
2017-02-14 14:15:00,0.87,273.78,-6.76,917.51,73.01,0,49.5
2017-02-14 14:30:00,0.79,273.79,-6.62,917.08,70.07,0,49.5
2017-02-14 14:45:00,0.76,273.8,-5.79,916.65,71.93,0,49.5
2017-02-14 15:00:00,0.36,273.79,-2.76,916.65,67.92,0,49.5
2017-02-14 15:15:00,0.36,273.78,-1.1,917.08,64.58,0,49.5
2017-02-14 15:30:00,0.36,273.78,-3.03,916.65,64.29,0,49.5
2017-02-14 15:45:00,0.37,273.78,-4.96,916.65,65.76,0,49.5
2017-02-14 16:00:00,1.44,273.02,-4.96,916.22,63.8,0,49.5
2017-02-14 16:15:00,1.48,92.35,-5.79,915.79,64.68,0,49.5
2017-02-14 16:30:00,1.18,91.98,-5.24,915.79,66.44,0,49.5
2017-02-14 16:45:00,1.48,92.34,-4.55,915.79,66.15,0,49.5
2017-02-14 17:00:00,1.43,92.69,-6.2,915.36,68.8,0,49.5
2017-02-14 17:15:00,1.77,73.49,-7.31,915.36,72.62,0,49.5
2017-02-14 17:30:00,1.39,73.67,-7.31,914.93,73.7,0,49.5
2017-02-14 17:45:00,1.75,73.83,-7.72,914.5,74.87,0,49.5
2017-02-14 18:00:00,1.4,74.06,-7.59,914.5,73.89,0,49.5
2017-02-14 18:15:00,1.75,74.75,-8.27,914.5,75.26,0,49.5
2017-02-14 18:30:00,1.85,72.3,-8.69,914.07,77.62,0,49.5
2017-02-14 18:45:00,1.99,34.47,-9.93,914.07,78.21,0,49.5
2017-02-14 19:00:00,1.82,348.89,-10.62,914.07,81.34,0,49.5
2017-02-14 19:15:00,2.48,329.3,-11.45,914.07,82.81,0,49.5
2017-02-14 19:30:00,1.77,329.33,-12.55,914.07,83.01,0,49.5
2017-02-14 19:45:00,2.32,329.27,-13.24,914.07,82.91,0,49.5
2017-02-14 20:00:00,2.3,329.3,-13.66,914.07,83.11,0,49.5
2017-02-14 20:15:00,2.77,329.27,-13.93,914.07,84.28,0,49.5
2017-02-14 20:30:00,2.72,302.01,-13.93,913.64,85.16,0,49.5
2017-02-14 20:45:00,2.57,298.71,-14.07,914.07,86.44,0,49.5
2017-02-14 21:00:00,3.13,282.2,-14.21,914.07,86.24,0,49.5
2017-02-14 21:15:00,2.44,297.63,-14.07,914.07,86.14,0,49.5
2017-02-14 21:30:00,2.16,290.83,-14.07,913.64,86.24,0,49.5
2017-02-14 21:45:00,1.85,293.14,-14.07,913.64,87.22,0,49.5
2017-02-14 22:00:00,1.13,301.51,-14.07,913.21,86.73,0,49.5
2017-02-14 22:15:00,0.57,301.5,-13.52,913.21,87.81,0,49.5
2017-02-14 22:30:00,0.4,301.51,-13.1,913.21,87.91,0,49.5
2017-02-14 22:45:00,0.36,301.51,-13.1,913.21,86.93,0,49.5
2017-02-14 23:00:00,0.39,301.51,-12.97,913.21,87.81,0,49.5
2017-02-14 23:15:00,0.8,301.49,-12.83,913.21,88.1,0,49.5
2017-02-14 23:30:00,1.19,300.95,-12.97,913.21,87.91,0,49.5
2017-02-14 23:45:00,1.32,300.42,-12.83,913.21,87.32,0,49.5
2017-02-15 00:00:00,1.68,288.67,-12.83,913.21,87.32,0,49.5
2017-02-15 00:15:00,2.25,294.07,-12.69,913.64,87.71,0,49.5
2017-02-15 00:30:00,2.28,286.18,-12.69,913.64,88.5,0.2184,49.5
2017-02-15 00:45:00,2.94,280.16,-12.97,913.64,86.93,1.393598,49.5
2017-02-15 01:00:00,2.98,277.26,-13.1,913.64,87.22,2.129918,49.5
2017-02-15 01:15:00,3.33,270.9,-13.1,913.64,87.32,2.342077,49.5
2017-02-15 01:30:00,3.77,271.82,-13.24,913.21,87.42,2.863463,49.5
2017-02-15 01:45:00,4.33,277.42,-13.24,913.21,87.03,3.764795,49.5
2017-02-15 02:00:00,4.94,275.53,-13.52,913.21,87.03,3.844529,49.5
2017-02-15 02:15:00,5.16,271.02,-14.07,912.78,88.1,4.406128,49.5
2017-02-15 02:30:00,4.99,274.12,-15.31,913.21,85.95,5.255461,49.5
2017-02-15 02:45:00,4.73,277.11,-16.14,913.64,85.56,5.34906,49.5
2017-02-15 03:00:00,4.7,274.22,-16.14,913.21,85.85,5.807353,49.5
2017-02-15 03:15:00,4.85,271.06,-16.42,913.64,87.51,5.65066,49.5
2017-02-15 03:30:00,4.66,260.92,-15.73,913.21,86.63,6.378659,49.5
2017-02-15 03:45:00,4.16,262.58,-15.45,913.21,87.12,5.563993,49.5
2017-02-15 04:00:00,3.58,254.59,-14.9,913.21,87.61,6.05626,49.5
2017-02-15 04:15:00,4.68,257.11,-14.07,913.64,88.5,6.579725,49.5
2017-02-15 04:30:00,5.49,258.55,-13.93,913.64,88.59,6.725325,49.5
2017-02-15 04:45:00,5.49,263.11,-13.66,913.64,88.3,6.957592,49.5
2017-02-15 05:00:00,5.31,266.54,-13.8,913.64,88.99,7.664791,49.5
2017-02-15 05:15:00,4.91,264.02,-14.07,913.64,88,8.33039,49.5
2017-02-15 05:30:00,5.45,266.24,-14.07,913.64,88,8.815723,49.5
2017-02-15 05:45:00,5.82,271.64,-14.07,913.21,87.12,9.502122,49.5
2017-02-15 06:00:00,5.89,270.21,-14.07,913.64,88.5,8.933589,49.5
2017-02-15 06:15:00,5.88,263.81,-13.8,913.64,88.5,7.259191,49.5
2017-02-15 06:30:00,5.64,265.26,-13.66,913.64,88,6.285059,49.5
2017-02-15 06:45:00,5.15,265.11,-13.66,913.64,88.5,7.539991,49.5
2017-02-15 07:00:00,5.01,267.93,-14.07,913.64,87.71,8.99599,49.5
2017-02-15 07:15:00,5.58,270.85,-15.04,914.07,86.54,8.219457,49.5
2017-02-15 07:30:00,5.12,269.78,-15.59,914.07,86.73,8.347724,49.5
2017-02-15 07:45:00,5.03,268.88,-16,914.07,86.24,7.033858,49.5
2017-02-15 08:00:00,5.09,266.57,-16,914.5,86.63,6.669859,49.5
2017-02-15 08:15:00,5.58,270.04,-15.59,914.5,87.81,8.01839,49.5
2017-02-15 08:30:00,6.27,267.41,-15.45,914.5,88,8.815723,49.5
2017-02-15 08:45:00,7.19,264.3,-15.04,914.93,87.42,8.576523,49.5
2017-02-15 09:00:00,7.48,269.71,-14.9,914.93,86.93,8.971723,49.5
2017-02-15 09:15:00,8.18,271.47,-15.31,914.93,86.73,8.722123,49.5
2017-02-15 09:30:00,8.42,274.82,-15.31,915.36,87.22,8.645857,49.5
2017-02-15 09:45:00,8.02,273.24,-14.76,915.36,87.81,6.451459,49.5
2017-02-15 10:00:00,6.97,271.23,-14.48,915.79,87.51,5.087674,49.5
2017-02-15 10:15:00,6.36,267.53,-14.35,915.79,87.81,4.218235,49.5
2017-02-15 10:30:00,5.63,265.45,-14.07,916.22,88.2,3.522129,49.5
2017-02-15 10:45:00,4.55,264.42,-13.52,916.22,87.71,3.407729,49.5
2017-02-15 11:00:00,4.27,265.49,-12.97,916.22,87.03,3.480529,49.5
2017-02-15 11:15:00,4.37,266.05,-12.97,916.22,85.07,3.355729,49.5
2017-02-15 11:30:00,4.3,266.32,-12.55,916.65,84.18,3.951995,49.5
2017-02-15 11:45:00,4.6,264.14,-12.28,916.65,83.01,4.191195,49.5
2017-02-15 12:00:00,4.61,261.6,-11.73,916.65,79.68,4.922661,49.5
2017-02-15 12:15:00,4.41,256.67,-11.73,916.65,76.93,5.57786,49.5
2017-02-15 12:30:00,4.25,255.3,-11.73,916.65,78.3,6.090926,49.5
2017-02-15 12:45:00,4.3,262.15,-11.03,916.65,77.13,7.075458,49.5
2017-02-15 13:00:00,5.11,265.42,-10.9,917.08,74.19,7.300791,49.5
2017-02-15 13:15:00,4.94,264.32,-10.62,917.08,71.25,7.034552,49.5
2017-02-15 13:30:00,5.23,261.04,-10.9,917.08,69.68,7.286925,49.5
2017-02-15 13:45:00,5.55,264.53,-10.76,917.08,69.19,6.471763,49.5
2017-02-15 14:00:00,5.66,278.08,-10.9,917.08,69.29,6.701059,49.5
2017-02-15 14:15:00,6.12,277.86,-10.9,917.08,68.11,7.560791,49.5
2017-02-15 14:30:00,5.92,285.83,-10.62,917.08,68.11,7.248792,49.5
2017-02-15 14:45:00,6.15,277.19,-11.03,916.65,67.33,6.306552,49.5
2017-02-15 15:00:00,6.62,282.48,-11.31,916.65,69.29,6.888952,49.5
2017-02-15 15:15:00,6.59,283.55,-11.17,916.65,71.64,8.14527,49.5
2017-02-15 15:30:00,6.12,278.36,-10.48,916.65,71.05,7.716791,49.5
2017-02-15 15:45:00,5.92,267.83,-10.35,917.08,69.29,8.62783,49.5
2017-02-15 16:00:00,5.55,269.6,-9.93,917.08,70.95,9.260149,49.5
2017-02-15 16:15:00,5.99,264.14,-10.21,917.08,70.56,9.755188,49.5
2017-02-15 16:30:00,5.94,264.04,-10.62,917.08,70.76,9.474389,49.5
2017-02-15 16:45:00,6.05,266.01,-10.07,917.51,70.56,9.921588,49.5
2017-02-15 17:00:00,5.73,269.64,-9.79,917.08,72.52,9.640789,49.5
2017-02-15 17:15:00,5.63,269.34,-10.07,917.08,72.13,7.765324,49.5
2017-02-15 17:30:00,5.42,265.45,-10.62,917.08,72.82,7.571191,49.5
2017-02-15 17:45:00,5.66,266.56,-10.62,917.08,74.38,8.288791,49.5
2017-02-15 18:00:00,6.2,268.37,-11.45,917.08,76.25,8.61119,49.5
2017-02-15 18:15:00,5.75,273.21,-11.59,916.65,77.42,9.796788,49.5
2017-02-15 18:30:00,6.04,279.46,-11.45,917.08,78.11,5.283194,49.5
2017-02-15 18:45:00,5.86,282.56,-11.86,917.08,79.18,2.171518,49.5
2017-02-15 19:00:00,4.84,278.32,-12.14,917.08,79.97,2.64853,49.5
2017-02-15 19:15:00,3.89,275.99,-12.14,917.08,80.75,4.331941,49.5
2017-02-15 19:30:00,4.47,270.7,-12.69,917.08,82.13,3.183783,49.5
2017-02-15 19:45:00,4.61,265.83,-12.69,917.08,83.89,1.869225,49.5
2017-02-15 20:00:00,3.26,254.15,-13.1,917.08,84.48,1.548443,49.5
2017-02-15 20:15:00,3.41,241.85,-13.1,917.08,84.48,1.116266,49.5
2017-02-15 20:30:00,2.38,248.18,-13.1,917.08,84.48,1.776318,49.5
2017-02-15 20:45:00,2.55,245.45,-13.24,917.08,84.48,1.360318,49.5
2017-02-15 21:00:00,3.13,254.17,-13.1,917.08,85.75,0.902719,49.5
2017-02-15 21:15:00,2.11,248.46,-13.1,917.08,85.07,0.432639,49.5
2017-02-15 21:30:00,2.79,253.98,-12.55,917.08,86.54,0.4056,49.5
2017-02-15 21:45:00,2.39,251.94,-12.55,917.08,86.24,0,49.5
2017-02-15 22:00:00,2.12,261.09,-12.55,917.08,85.75,0,49.5
2017-02-15 22:15:00,1.08,258.07,-12.97,917.51,85.75,0,49.5
2017-02-15 22:30:00,0.36,264.97,-12.69,917.51,85.16,0,49.5
2017-02-15 22:45:00,0.89,264.99,-12.28,917.08,86.93,0,49.5
2017-02-15 23:00:00,0.36,264.95,-12.28,917.51,86.34,0,49.5
2017-02-15 23:15:00,0.36,264.93,-12.55,917.51,83.5,0,49.5
2017-02-15 23:30:00,0.36,264.98,-13.24,917.51,83.99,0,49.5
2017-02-15 23:45:00,0.59,264.92,-12.83,917.51,85.56,0,49.5
2017-02-16 00:00:00,1.47,95.22,-12.97,917.94,86.14,0,49.5
2017-02-16 00:15:00,1.99,94.8,-13.1,917.51,85.95,0,49.5
2017-02-16 00:30:00,2.03,94.83,-13.38,917.51,86.04,0,49.5
2017-02-16 00:45:00,1.47,107.57,-12.97,917.51,87.32,0,49.5
2017-02-16 01:00:00,1.93,107.44,-12.97,917.51,85.85,0,49.5
2017-02-16 01:15:00,0.95,70.31,-12.97,917.51,84.18,0,49.5
2017-02-16 01:30:00,1.6,70.24,-12.69,917.51,82.91,0,49.5
2017-02-16 01:45:00,2.48,70.41,-12.55,917.51,82.42,0,49.5
2017-02-16 02:00:00,2.55,82.02,-13.1,917.94,79.97,0,49.5
2017-02-16 02:15:00,2.85,89.98,-13.38,917.94,82.03,0,49.5
2017-02-16 02:30:00,2.36,86.45,-12.41,917.94,83.99,0,49.5
2017-02-16 02:45:00,2.85,86.96,-11.45,917.94,83.99,0.2704,49.5
2017-02-16 03:00:00,4.12,105.3,-12.14,917.94,85.07,3.215676,49.5
2017-02-16 03:15:00,4.73,102.07,-12.97,917.51,82.52,5.374714,49.5
2017-02-16 03:30:00,5.36,102.45,-12.69,917.51,83.5,5.145914,49.5
2017-02-16 03:45:00,4.75,97.34,-12.28,917.08,83.4,5.520313,49.5
2017-02-16 04:00:00,5.47,108.66,-12.55,917.08,84.38,5.38026,49.5
2017-02-16 04:15:00,5.08,105.82,-12.97,917.08,82.81,4.850554,49.5
2017-02-16 04:30:00,4.34,95.9,-13.52,917.08,83.99,4.517755,49.5
2017-02-16 04:45:00,5.06,96.34,-12.97,917.08,83.5,5.029434,49.5
2017-02-16 05:00:00,4.81,105.22,-13.1,917.08,83.99,8.056524,49.5
2017-02-16 05:15:00,4.25,117.33,-12.83,917.08,83.2,8.43647,49.5
2017-02-16 05:30:00,5.52,121.75,-12.41,917.08,83.89,8.56543,49.5
2017-02-16 05:45:00,3.84,118.53,-14.21,917.08,81.44,7.417271,49.5
2017-02-16 06:00:00,5.39,107.01,-13.38,916.65,82.61,8.30751,49.5
2017-02-16 06:15:00,5.64,120.66,-14.48,916.65,81.93,8.923189,49.5
2017-02-16 06:30:00,5.89,100.49,-13.38,917.08,83.01,8.448257,49.5
2017-02-16 06:45:00,5.39,100.87,-11.59,917.08,84.57,9.064629,49.5
2017-02-16 07:00:00,5.39,96.22,-12,917.08,84.08,12.097265,49.5
2017-02-16 07:15:00,5.09,99.9,-12.41,917.51,82.42,9.863348,49.5
2017-02-16 07:30:00,4.83,107.83,-13.24,917.08,83.4,12.425906,49.5
2017-02-16 07:45:00,5.29,107.31,-12.97,917.08,83.69,12.063986,49.5
2017-02-16 08:00:00,5.96,106.89,-12.55,917.51,83.89,12.414118,49.5
2017-02-16 08:15:00,6.38,107.11,-12,917.51,84.67,10.949107,49.5
2017-02-16 08:30:00,5.54,107.55,-12.55,917.08,83.89,9.409909,49.5
2017-02-16 08:45:00,6.05,109.15,-12.69,917.51,83.89,9.626229,49.5
2017-02-16 09:00:00,5.74,106.39,-12.55,917.51,83.4,5.803193,49.5
2017-02-16 09:15:00,4.45,113.41,-12,917.08,83.2,4.118395,49.5
2017-02-16 09:30:00,4.11,123.01,-12,917.51,82.52,7.496311,49.5
2017-02-16 09:45:00,3.72,122.42,-11.59,917.51,83.3,11.918386,49.5
2017-02-16 10:00:00,4.51,122.12,-10.48,917.08,83.5,17.850538,49.5
2017-02-16 10:15:00,5.73,120.49,-10.35,917.51,82.81,21.053736,49.5
2017-02-16 10:30:00,6.33,122.16,-11.17,917.51,80.46,19.660135,49.5
2017-02-16 10:45:00,6.43,123.19,-12.41,917.51,81.34,18.848936,49.5
2017-02-16 11:00:00,7.82,118.06,-11.31,917.51,83.6,16.07838,49.5
2017-02-16 11:15:00,6.23,122.29,-11.59,917.94,83.4,17.86718,49.5
2017-02-16 11:30:00,7.03,116.58,-12.14,917.51,82.13,16.28222,49.5
2017-02-16 11:45:00,7.06,115,-12,917.94,82.61,14.834542,49.5
2017-02-16 12:00:00,6.8,113.51,-11.03,917.51,82.52,14.114863,49.5
2017-02-16 12:15:00,7.56,112.68,-10.76,917.51,82.32,13.569904,49.5
2017-02-16 12:30:00,8.06,113.58,-9.52,917.08,82.61,12.476519,49.5
2017-02-16 12:45:00,6.88,124.99,-9.79,917.94,82.22,11.980786,49.5
2017-02-16 13:00:00,6.37,111.49,-9.24,917.94,81.05,12.313585,49.5
2017-02-16 13:15:00,6.97,109.27,-8.41,917.94,81.73,12.968785,49.5
2017-02-16 13:30:00,5.68,105.95,-8.27,918.37,81.05,11.910066,49.5
2017-02-16 13:45:00,6.01,96.05,-7.72,918.37,81.34,13.569904,49.5
2017-02-16 14:00:00,7.95,115.5,-7.45,917.94,81.54,12.575665,49.5
2017-02-16 14:15:00,10.05,121.39,-7.17,917.94,80.26,11.689586,49.5
2017-02-16 14:30:00,9.87,119.57,-7.17,917.94,79.97,12.840518,49.5
2017-02-16 14:45:00,9.16,110.95,-7.31,917.94,79.18,11.346387,49.5
2017-02-16 15:00:00,8.5,111.46,-7.72,917.51,79.68,13.532463,49.5
2017-02-16 15:15:00,10.57,121.5,-8.14,917.08,79.38,15.936941,49.5
2017-02-16 15:30:00,11.56,123.81,-7.59,917.08,77.71,17.537846,49.5
2017-02-16 15:45:00,10.19,127.02,-8.55,916.65,77.13,18.337257,49.5
2017-02-16 16:00:00,10.81,122.69,-7.59,916.65,76.83,17.9795,49.5
2017-02-16 16:15:00,10.48,114.61,-7.86,916.22,77.71,14.231343,49.5
2017-02-16 16:30:00,10.96,117.64,-7.86,916.22,77.91,17.65918,49.5
2017-02-16 16:45:00,12.29,123.96,-7.72,916.22,77.03,18.977898,49.5
2017-02-16 17:00:00,13.28,127.54,-8.41,916.22,78.01,19.992243,49.5
2017-02-16 17:15:00,13.66,130.69,-8,916.22,77.13,19.967976,49.5
2017-02-16 17:30:00,10.23,125.97,-8.55,916.22,77.42,20.598907,49.5
2017-02-16 17:45:00,8.58,114.77,-8.97,916.22,79.38,21.074535,49.5
2017-02-16 18:00:00,8.76,126.49,-8.97,915.79,79.18,19.72531,49.5
2017-02-16 18:15:00,11.08,128.18,-9.24,916.22,79.28,19.593576,49.5
2017-02-16 18:30:00,11.31,121.74,-8.83,916.22,79.97,19.410538,49.5
2017-02-16 18:45:00,9.47,115.83,-9.1,916.65,79.48,19.80851,49.5
2017-02-16 19:00:00,9.56,126.96,-9.1,916.22,80.75,19.607443,49.5
2017-02-16 19:15:00,8.22,126.33,-11.17,916.65,80.46,18.896778,49.5
2017-02-16 19:30:00,8.08,123.14,-11.31,916.22,81.34,19.208776,49.5
2017-02-16 19:45:00,8.83,124.06,-12.55,916.22,81.14,18.907177,49.5
2017-02-16 20:00:00,9.85,127.36,-11.45,915.36,80.85,19.539497,49.5
2017-02-16 20:15:00,10.96,132.14,-10.48,915.36,80.75,18.102911,49.5
2017-02-16 20:30:00,10.54,131.23,-10.48,915.79,81.54,18.491179,49.5
2017-02-16 20:45:00,11.81,129.68,-10.07,915.79,81.34,18.416298,49.5
2017-02-16 21:00:00,13.52,127.2,-9.38,915.36,81.93,18.116777,49.5
2017-02-16 21:15:00,13.46,121.45,-9.65,915.36,82.91,17.773579,49.5
2017-02-16 21:30:00,14.63,127.14,-9.93,914.5,83.2,17.406113,49.5
2017-02-16 21:45:00,15.43,125.84,-9.52,914.07,84.38,17.07678,49.5
2017-02-16 22:00:00,17.98,127.42,-8.83,913.21,83.6,20.765308,49.5
2017-02-16 22:15:00,19.15,129.68,-8.97,913.21,84.48,17.08718,49.5
2017-02-16 22:30:00,18.4,123.61,-9.24,913.64,86.24,22.72744,49.5
2017-02-16 22:45:00,11.54,113.33,-10.07,914.07,86.93,18.934912,49.5
2017-02-16 23:00:00,13.1,120.72,-9.93,914.07,87.22,19.135977,49.5
2017-02-16 23:15:00,11.91,119.19,-10.07,914.07,87.12,18.765738,49.5
2017-02-16 23:30:00,12.16,117.83,-9.65,914.07,86.83,18.428778,49.5
2017-02-16 23:45:00,12.98,122.78,-8.97,913.64,87.71,18.054379,49.5
2017-02-17 00:00:00,13.04,130.76,-9.38,913.21,87.32,18.08766,49.5
2017-02-17 00:15:00,10.65,120.98,-10.62,913.21,87.51,18.570217,49.5
2017-02-17 00:30:00,11.7,121.42,-10.35,913.64,88.5,18.21662,49.5
2017-02-17 00:45:00,15.34,121.32,-9.24,912.78,87.61,20.171816,49.5
2017-02-17 01:00:00,15.92,125.65,-8.14,912.35,87.12,17.25982,49.5
2017-02-17 01:15:00,12.46,125.39,-9.38,912.35,88.2,17.30974,49.5
2017-02-17 01:30:00,11.41,127.29,-10.21,912.35,87.03,17.48862,49.5
2017-02-17 01:45:00,14.35,123.98,-8.27,911.92,88.69,16.29054,49.5
2017-02-17 02:00:00,16.31,124.01,-8.14,912.35,87.61,15.279661,49.5
2017-02-17 02:15:00,16.15,121.96,-8.14,911.92,88.79,14.855342,49.5
2017-02-17 02:30:00,17.48,124.76,-8,911.06,87.51,13.386865,49.5
2017-02-17 02:45:00,19.15,126.75,-8,910.63,88.5,13.349424,49.5
2017-02-17 03:00:00,17.47,123.72,-8.27,910.63,88.2,13.145585,49.5
2017-02-17 03:15:00,15.49,119.57,-7.86,911.06,89.18,13.066545,49.5
2017-02-17 03:30:00,12.2,113.35,-7.86,911.06,88.59,13.349425,49.5
2017-02-17 03:45:00,10.66,110.8,-8,910.63,87.81,13.367451,49.5
2017-02-17 04:00:00,12.56,116.37,-7.86,910.63,88.5,13.357745,49.5
2017-02-17 04:15:00,13.35,123.22,-7.86,910.63,89.67,10.437428,49.5
2017-02-17 04:30:00,15.9,126.12,-7.45,909.77,88.4,10.599667,49.5
2017-02-17 04:45:00,15.5,123.18,-7.59,909.77,89.08,13.320305,49.5
2017-02-17 05:00:00,15.3,123.48,-7.59,909.34,88.89,13.336251,49.5
2017-02-17 05:15:00,17.88,126.21,-7.72,908.48,88.99,13.357744,49.5
2017-02-17 05:30:00,18.89,120.14,-8,908.05,89.67,13.349424,49.5
2017-02-17 05:45:00,17.89,117.28,-8.14,908.48,88.59,13.291184,49.5
2017-02-17 06:00:00,17.26,119.34,-8.14,908.05,88.5,13.370224,49.5
2017-02-17 06:15:00,15.23,117.22,-8.69,908.05,89.08,13.349424,49.5
2017-02-17 06:30:00,18.09,115.2,-8.14,907.19,88.3,12.583986,49.5
2017-02-17 06:45:00,18.88,119.77,-7.86,907.62,88.5,11.439987,49.5
2017-02-17 07:00:00,16.5,117.38,-8,907.62,87.12,11.851826,49.5
2017-02-17 07:15:00,19.18,119.71,-6.89,906.76,88.1,11.560627,49.5
2017-02-17 07:30:00,21.12,116.38,-6.76,906.76,87.12,11.548147,49.5
2017-02-17 07:45:00,18.8,115.19,-6.48,906.76,87.22,11.914226,49.5
2017-02-17 08:00:00,16.88,116.8,-6.07,907.19,87.51,13.353584,49.5
2017-02-17 08:15:00,15.8,117.05,-6.07,907.62,87.32,11.847666,49.5
2017-02-17 08:30:00,17.7,119.96,-6.2,906.76,86.24,12.601318,49.5
2017-02-17 08:45:00,19.14,119.97,-6.2,906.33,85.85,13.303664,49.5
2017-02-17 09:00:00,18.09,119.99,-6.34,906.33,85.16,13.353584,49.5
2017-02-17 09:15:00,16.04,117.67,-6.62,906.33,84.67,13.370224,49.5
2017-02-17 09:30:00,17.48,120.96,-6.34,906.33,84.87,13.350118,49.5
2017-02-17 09:45:00,20.35,119.38,-5.79,905.47,84.97,13.370224,49.5
2017-02-17 10:00:00,20.08,119.29,-5.93,905.47,85.75,13.350118,49.5
2017-02-17 10:15:00,20.59,121.35,-5.79,905.04,85.56,13.894384,49.5
2017-02-17 10:30:00,20.8,121.5,-6.07,905.47,85.85,15.807981,49.5
2017-02-17 10:45:00,20.26,122.11,-5.93,905.04,85.07,17.746538,49.5
2017-02-17 11:00:00,20.28,119.55,-6.2,905.47,83.69,16.99774,49.5
2017-02-17 11:15:00,18.78,123.31,-6.2,905.47,84.48,17.713259,49.5
2017-02-17 11:30:00,18.88,126.06,-5.65,905.47,83.79,16.6275,49.5
2017-02-17 11:45:00,18.03,124.6,-5.93,905.47,83.3,16.59838,49.5
2017-02-17 12:00:00,18.2,123.38,-5.65,905.47,83.4,15.946648,49.5
2017-02-17 12:15:00,18.15,127.51,-5.65,905.04,83.3,15.291448,49.5
2017-02-17 12:30:00,18.53,127.08,-5.38,905.04,82.52,15.138916,49.5
2017-02-17 12:45:00,16.94,131.93,-4.96,905.47,82.42,12.945904,49.5
2017-02-17 13:00:00,16.07,129.96,-4.41,905.47,81.73,12.492465,49.5
2017-02-17 13:15:00,14.23,125.57,-4.14,905.9,80.75,12.463345,49.5
2017-02-17 13:30:00,13.24,131.72,-4.55,906.33,80.56,11.308254,49.5
2017-02-17 13:45:00,6.52,147.43,-4.27,906.76,80.75,7.78751,49.5
2017-02-17 14:00:00,8.15,150.4,-4.96,906.76,80.75,7.377058,49.5
2017-02-17 14:15:00,9.02,145.74,-5.79,907.19,81.34,8.690923,49.5
2017-02-17 14:30:00,11.3,157.2,-6.76,906.76,81.64,9.713589,49.5
2017-02-17 14:45:00,13.81,160.1,-7.17,906.33,81.64,9.364149,49.5
2017-02-17 15:00:00,14.25,156.73,-7.03,906.33,81.54,9.484789,49.5
2017-02-17 15:15:00,14.88,157.85,-7.31,906.76,80.85,7.105272,49.5
2017-02-17 15:30:00,11.31,146.65,-7.17,907.19,81.05,9.572148,49.5
2017-02-17 15:45:00,11.75,154.73,-7.03,907.19,81.93,9.803722,49.5
2017-02-17 16:00:00,12.88,161.11,-6.76,906.76,81.05,9.572148,49.5
2017-02-17 16:15:00,11.28,156.97,-6.48,906.76,81.24,9.351669,49.5
2017-02-17 16:30:00,11.43,158.29,-6.48,906.76,81.64,9.817588,49.5
2017-02-17 16:45:00,12.95,153.84,-6.48,906.76,81.05,10.699508,49.5
2017-02-17 17:00:00,14.41,161.84,-7.03,906.76,82.22,7.096951,49.5
2017-02-17 17:15:00,11.55,156.93,-6.2,907.19,81.93,9.325322,49.5
2017-02-17 17:30:00,11.68,159.76,-6.48,907.62,81.05,6.049326,49.5
2017-02-17 17:45:00,10.93,148.73,-5.65,907.62,81.73,7.192631,49.5
2017-02-17 18:00:00,6.98,106.02,-3.58,907.62,82.13,11.647986,49.5
2017-02-17 18:15:00,8.13,126.76,-2.48,907.62,80.95,13.655184,49.5
2017-02-17 18:30:00,10.02,142.16,-4.14,907.62,81.64,15.645742,49.5
2017-02-17 18:45:00,11.69,151.15,-5.38,907.19,82.22,13.724517,49.5
2017-02-17 19:00:00,10.99,133.07,-4.69,906.76,81.24,11.488519,49.5
2017-02-17 19:15:00,7.33,129.27,-3.31,907.62,81.44,10.445748,49.5
2017-02-17 19:30:00,8.16,134.97,-4.41,907.62,82.13,6.735032,49.5
2017-02-17 19:45:00,9.24,134.55,-4.55,907.62,81.44,6.319726,49.5
2017-02-17 20:00:00,8.29,130.08,-4.55,908.05,82.22,7.394391,49.5
